ID,question,category
797,"Extract key content based on the background information and the conversation:Gary Chapman wrote The Five Love Languages: How to Express Heartfelt Commitment to Your MateThe Five Love Languages: How to Express Heartfelt Commitment to Your Mate is written by Gary ChapmanGary Chapman wrote The Five Love Languages: How to Express Heartfelt Commitment to Your Mate[Human]: Do you know Gary Chapman, tell me about some of his works [Assistant]: Gary Chapman has worked on many things like Stories about love and feelings to composing music. [Human]: Wait a second, did he write The Five Love Languages: How to Express Heartfelt Commitment to Your Mate? Only provide the simplified text as the answer.",dialogue
798,Extract key content based on the background information and the conversation:Madonna : `~Spouse (or domestic partner)`: Sean Penn. Sean Penn starred in Fast Times at Ridgemont High[Human]: I used to love Madonna back in the day. Only provide the simplified text as the answer.,dialogue
799,"Extract key content based on the background information and the conversation:Connie Nielsen starred in The Situation[Human]: Could you recommend any movies staring Connie Nielsen. I hear she's a great actress.  [Assistant]: Yes, she is very talented.  She starred in The Situation, The Ice Harvest and also in The Hunted, among others. [Human]: I do remember her in The Ice Harvest, but I haven't seen The Situation. Who else is in the movie? [Assistant]: Shaun Evans and Damian Lewis are the principal actors. [Human]: Ahh Damian Lewis from Billions. I do like him as an actor. I'll have to check out The Situation. Thanks for the recommendation.  Only provide the simplified text as the answer.",dialogue
800,"Extract key content based on the background information and the conversation:John Lennon wrote Yellow Submarine. Yellow Submarine is written by Paul McCartney[Human]: What do you know about John Lennon? [Assistant]: I know he wrote The Yellow Submarine. [Human]: Have you listened to his music before? [Assistant]: Yes, I have. I am a Beatles fan, how about you? [Human]: No, I don't really listen to them.  What are your favorite songs by them Only provide the simplified text as the answer.",dialogue
801,"Extract key content based on the background information and the conversation:A Wrinkle in Time : `Next in series`: A Wind in the Door. A Wind in the Door is written by Madeleine L'EngleMadeleine L'Engle wrote A Wrinkle in TimeA Wrinkle in Time is written by Madeleine L'Engle. Madeleine L'Engle wrote An Acceptable Time (Time Quintet, #5)[Human]: Could you recommend books like A Wrinkle in Time? I really liked that one. [Assistant]: Yes, there is a next in series called a Wind in the Door. [Human]: Madeleine L'Engle wrote A Wrinkle in Time. Is A Wind in the Door also by her? Only provide the simplified text as the answer.",dialogue
802,"Extract key content based on the background information and the conversation:Pink is a/an SingerSinger has example: Rihanna. Rihanna starred in BattleshipBattleship has genre Science Fiction[Human]: Do you know anything about the musician Pink? [Assistant]: She has a song called pill and that she was married to a motorcross pro. You like her? [Human]: I remember that track. She's cool. I have a friend was into for some time. She's got a good voice. You like her? [Assistant]: Yeah, I usually dont listen to that kind of music but she is very cool as a person and a singer. I like Rihanna too. You?  [Human]: Yeah, she's cool too - nice vocal style. She starred in Battleship, didn't she? Only provide the simplified text as the answer.",dialogue
803,"Extract key content based on the background information and the conversation:Arsenal is a/an Sports Team[Human]: Do you watch any Arsenal games? [Assistant]: I am not even familiar with that term, tell me more [Human]: It's a football (soccer) team out of London. Do you watch football ? [Assistant]: The only sports I watch is American football [Human]: What is your favorite team ? Only provide the simplified text as the answer.",dialogue
804,"Extract key content based on the background information and the conversation:Frank Finlay starred in Wild Geese[Human]: What movies were Frank Finlay in? [Assistant]: Frank Finlay is in Wild Geese, Twisted Nerve, The Waiting Room, and many more. Do you like him because of the Romance genre? [Human]: Yes, could you recommend other movies in that genre? [Assistant]: Sure. Have you heard of Wild Geese?  It's very popular and Frank Finlay is staring in it. [Human]: No I have not, thank you  Only provide the simplified text as the answer.",dialogue
805,"Extract key content based on the background information and the conversation:Peter Dinklage starred in X-Men: Days of Future Past[Human]: Could you recommend any tv or movies with Peter Dinklage in them? [Assistant]: Yes, Peter Dinklage starred in X-Men, Underdog, and The Station Agent.  [Human]: Thank you! Is the X-Men: Days of Future Past staring Hugh Jackman the movie that Peter Dinklage is in? [Assistant]: Yes, Peter Dinklage starred in that movie along with Jennifer Lawrence. [Human]: Are there any tv shows that Peter Dinklage is in also? Only provide the simplified text as the answer.",dialogue
806,"Extract key content based on the background information and the conversation:Storm Front is written by Jim Butcher. Jim Butcher wrote Turn Coat[Human]: Could you recommend a book by the author of Storm Front? [Assistant]: Sure! That would be written by Jim Butcher, who also wrote Turn Coat. Have you read that one? [Human]: No I have not. What genre is it? [Assistant]: It's an urban fantasy as well as mystery and speculative fiction. [Human]: Sounds intriguing. Do you know the year it was published? Only provide the simplified text as the answer.",dialogue
807,Extract key content based on the background information and the conversation:Haley Joel Osment starred in The Jungle Book 2[Human]: I like Haley Joel Osment.  [Assistant]: Haley Joel Osment starred in several movies. But he is most famous for his role In Sixth Sense. Have you watched that film? [Human]: yes Only provide the simplified text as the answer.,dialogue
808,"Extract key content based on the background information and the conversation:The Game is starring Sean PennSean Penn directed Into the Wild. Into the Wild has genre Biographical filmInto the Wild is starring Zach Galifianakis[Human]: Do you like the movie The Game? [Assistant]: The one starring Sean Penn, sure. Do you like thrillers? [Human]: I love them. Sean Penn produced The Pledge. The Pledge has genre Thriller. Do you like them? [Assistant]: Yes, you might also enjoy The Weight of Water if you like thrillers starring Sean Penn. [Human]: I will have to check it out. Sean Penn directed Into the Wild. Into the Wild has genre Biographical film. That is another good one to check out. Only provide the simplified text as the answer.",dialogue
809,"Extract key content based on the background information and the conversation:X-Men 2 : `~Film Executive Produced`: Bryan Singer. Bryan Singer directed X-MenX-Men : `~Adapted From`: X-Men 2. X-Men 2 has genre Superhero movieX-Men 2 is starring Bryan Singer. Bryan Singer directed X-Men: Days of Future Past[Human]: Do you like the movie X-Men 2? [Assistant]: Yes, Bryan Singer directed X-Men 2 and stars Hugh Jackman. [Human]: I love Hugh Jackman as Wolverine. What other movies do you have similar? Only provide the simplified text as the answer.",dialogue
810,Extract key content based on the background information and the conversation:McG directed We Are Marshall[Human]: i like McG Only provide the simplified text as the answer.,dialogue
